bjd_code,altitude_m,altitude_source
4157036024,20,emd_point
4157036025,20,emd_point
4157036026,20,emd_point
4157036027,20,emd_point
4157036028,20,emd_point
4157036029,20,emd_point
4157036030,20,emd_point
4157036031,20,emd_point
4157036032,20,emd_point
4159110100,0,emd_point
4159125000,32,emd_point
4159125021,32,emd_point
4159125022,32,emd_point
4159125023,32,emd_point
4159125024,32,emd_point
4159125025,32,emd_point
4159125026,32,emd_point
4159125027,32,emd_point
4159125028,32,emd_point
4159125029,32,emd_point
4159125030,32,emd_point
4159125031,32,emd_point
4159125032,32,emd_point
4159125033,32,emd_point
4159125300,35,emd_point
4159125321,35,emd_point
4159125322,35,emd_point
4159125323,35,emd_point
4159125324,35,emd_point
4159125325,35,emd_point
4159125326,35,emd_point
4159125327,35,emd_point
4159125328,35,emd_point
4159125329,35,emd_point
4159125330,35,emd_point
4159125331,35,emd_point
4159125332,35,emd_point
4159125333,35,emd_point
4159125334,35,emd_point
4159125335,35,emd_point
4159125336,35,emd_point
4159125337,35,emd_point
4159125338,35,emd_point
4159125339,35,emd_point
4159125340,35,emd_point
4159125341,35,emd_point
4159125600,28,emd_point
4159125621,28,emd_point
4159125622,28,emd_point
4159125623,28,emd_point
4159125624,28,emd_point
4159125625,28,emd_point
4159125626,28,emd_point
4159125627,28,emd_point
4159125628,28,emd_point
4159125629,28,emd_point
4159125630,28,emd_point
4159125631,28,emd_point
4159125632,28,emd_point
4159125633,28,emd_point
4159125634,28,emd_point
4159125635,28,emd_point
4159131000,12,emd_point
4159131021,12,emd_point
4159131022,12,emd_point
4159131023,12,emd_point
4159131024,12,emd_point
4159131025,12,emd_point
4159131026,12,emd_point
4159131027,12,emd_point
4159131028,12,emd_point
4159131029,12,emd_point
4159131030,12,emd_point
4159132000,40,emd_point
4159132021,40,emd_point
4159132022,40,emd_point
4159132023,40,emd_point
4159132024,40,emd_point
4159132025,40,emd_point
4159132026,40,emd_point
4159132027,40,emd_point
4159132028,40,emd_point
4159132029,40,emd_point
4159132030,40,emd_point
4159132031,40,emd_point
4159132032,40,emd_point
4159132033,40,emd_point
4159132034,40,emd_point
4159132035,40,emd_point
4159133000,12,emd_point
4159133021,12,emd_point
4159133022,12,emd_point
4159133023,12,emd_point
4159133024,12,emd_point
4159133025,12,emd_point
4159133026,12,emd_point
4159133027,12,emd_point
4159133028,12,emd_point
4159133029,12,emd_point
4159133030,12,emd_point
4159133031,12,emd_point
4159133032,12,emd_point
4159134000,34,emd_point
4159134021,34,emd_point
4159134022,34,emd_point
4159134023,34,emd_point
4159134024,34,emd_point
4159134025,34,emd_point
4159134026,34,emd_point
4159134027,34,emd_point
4159134028,34,emd_point
4159134029,34,emd_point
4159134030,34,emd_point
4159134031,34,emd_point
4159134032,34,emd_point
4159134033,34,emd_point
4159134034,34,emd_point
4159134035,34,emd_point
4159134036,34,emd_point
4159135000,54,emd_point
4159135021,54,emd_point
4159135022,54,emd_point
4159135023,54,emd_point
4159135024,54,emd_point
4159135025,54,emd_point
4159135026,54,emd_point
4159135027,54,emd_point
4159135028,54,emd_point
4159135029,54,emd_point
4159135030,54,emd_point
4159136000,27,emd_point
4159136021,27,emd_point
4159136022,27,emd_point
4159136023,27,emd_point
4159136024,27,emd_point
4159136025,27,emd_point
4159136026,27,emd_point
4159136027,27,emd_point
4159310100,51,region_point
4159310200,51,region_point
4159325000,42,emd_point
4159325021,42,emd_point
4159325022,42,emd_point
4159325023,42,emd_point
4159325024,42,emd_point
4159325025,42,emd_point
4159325026,42,emd_point
4159325027,42,emd_point
4159325028,42,emd_point
4159325029,42,emd_point
4159325030,42,emd_point
4159325031,42,emd_point
4159325032,42,emd_point
4159325033,42,emd_point
4159325034,42,emd_point
4159325035,42,emd_point
4159325036,42,emd_point
4159331000,15,emd_point
4159331021,15,emd_point
4159331022,15,emd_point
4159331023,15,emd_point
4159331024,15,emd_point
4159331025,15,emd_point
4159331026,15,emd_point
4159331027,15,emd_point
4159332000,35,emd_point
4159332021,35,emd_point
4159332022,35,emd_point
4159332023,35,emd_point
4159332024,35,emd_point
4159332025,35,emd_point
4159332026,35,emd_point
4159332027,35,emd_point
4159332028,35,emd_point
4159333000,56,emd_point
4159333021,56,emd_point
4159333022,56,emd_point
4159333023,56,emd_point
4159333024,56,emd_point
4159333025,56,emd_point
4159333026,56,emd_point
4159333027,56,emd_point
4159333028,56,emd_point
4159333029,56,emd_point
4159333030,56,emd_point
4159333031,56,emd_point
4159333032,56,emd_point
4159333033,56,emd_point
4159333034,56,emd_point
4159333035,56,emd_point
4159333036,56,emd_point
4159333037,56,emd_point
4159333038,56,emd_point
4159333039,56,emd_point
4159510100,33,emd_point
4159510200,34,region_point
4159510300,34,region_point
4159510400,34,region_point
4159510500,43,emd_point
4159510600,34,region_point
4159510700,34,region_point
4159510800,34,region_point
4159510900,34,region_point
4159710100,59,region_point
4159710200,59,region_point
4159710300,59,region_point
4159710500,59,region_point
4159710600,59,region_point
4159710700,59,region_point
4159710800,59,region_point
4159710900,59,region_point
4159711000,59,region_point
4159711100,59,region_point
4159711200,59,region_point
4159711300,59,region_point
4159711400,59,region_point
4159711500,59,region_point
4161010100,46,emd_point
4161010200,98,emd_point
4161010300,64,emd_point
4161010400,46,region_point
4161010500,62,emd_point
4161010600,46,region_point
4161010700,46,region_point
4161010800,46,region_point
4161010900,46,region_point
4161011000,46,region_point
4161011100,46,region_point
4161011200,46,region_point
4161011300,46,region_point
4161011400,46,region_point
4161011500,151,emd_point
4161011600,120,emd_point
4161011700,46,region_point
4161011800,46,region_point
4161011900,46,region_point
4161012000,46,region_point
4161025300,84,emd_point
4161025321,84,emd_point
4161025322,84,emd_point
4161025323,84,emd_point
4161025324,84,emd_point
4161025325,84,emd_point
4161025326,84,emd_point
4161025327,84,emd_point
4161025328,84,emd_point
4161025329,84,emd_point
4161025330,84,emd_point
4161025331,84,emd_point
4161025332,84,emd_point
4161025900,163,emd_point
4161025921,163,emd_point
4161025922,163,emd_point
4161025923,163,emd_point
4161025924,163,emd_point
4161025925,163,emd_point
4161025926,163,emd_point
4161025927,163,emd_point
4161025928,163,emd_point
4161025929,163,emd_point
4161025930,163,emd_point
4161025931,163,emd_point
4161025932,163,emd_point
4161025933,163,emd_point
4161025934,163,emd_point
4161025935,163,emd_point
4161025936,163,emd_point
4161033000,146,emd_point
4161033021,146,emd_point
4161033022,146,emd_point
4161033023,146,emd_point
4161033024,146,emd_point
4161033025,146,emd_point
4161033026,146,emd_point
4161033027,146,emd_point
4161033028,146,emd_point
4161034000,112,emd_point
4161034021,112,emd_point
4161034022,112,emd_point
4161034023,112,emd_point
4161034024,112,emd_point
4161034025,112,emd_point
4161034026,112,emd_point
4161034027,112,emd_point
4161034028,112,emd_point
4161034029,112,emd_point
4161034030,112,emd_point
4161035000,95,emd_point
4161035021,95,emd_point
4161035022,95,emd_point
4161035023,95,emd_point
4161035024,95,emd_point
4161035025,95,emd_point
4161035026,95,emd_point
4161035027,95,emd_point
4161035028,95,emd_point
4161037000,107,emd_point
4161037021,107,emd_point
4161037022,107,emd_point
4161037023,107,emd_point
4161037024,107,emd_point
4161037025,107,emd_point
4161037026,107,emd_point
4161037027,107,emd_point
4161037028,107,emd_point
4163010100,55,region_point
4163010200,55,region_point
4163010300,55,region_point
4163010400,55,region_point
4163010500,55,region_point
4163010600,55,region_point
4163010700,55,region_point
4163010800,55,region_point
4163010900,55,region_point
4163011000,55,region_point
4163011100,55,region_point
4163011200,55,region_point
4163011300,55,region_point
4163011400,55,region_point
4163011500,55,region_point
4163011600,55,region_point
4163011700,55,region_point
4163025000,106,emd_point
4163025021,106,emd_point
4163025022,106,emd_point
4163025023,106,emd_point
4163025024,106,emd_point
4163025025,106,emd_point
4163025026,106,emd_point
4163025027,106,emd_point
4163031000,84,emd_point
4163031021,84,emd_point
4163031022,84,emd_point
4163031023,84,emd_point
4163031024,84,emd_point
4163031025,84,emd_point
4163031026,84,emd_point
4163032000,109,emd_point
4163032021,109,emd_point
4163032022,109,emd_point
4163032023,109,emd_point
4163032024,109,emd_point
4163032025,109,emd_point
4163032026,109,emd_point
4163032027,109,emd_point
4163032028,109,emd_point
4163032029,109,emd_point
4163032030,109,emd_point
4163033000,91,emd_point
4163033021,91,emd_point
4163033022,91,emd_point
4163033023,91,emd_point
4163033024,91,emd_point
4163033025,91,emd_point
4163033026,91,emd_point
4163033027,91,emd_point
4163034000,120,emd_point
4163034021,120,emd_point
4163034022,120,emd_point
4163034023,120,emd_point
4163034024,120,emd_point
4163034025,120,emd_point
4163034026,120,emd_point
4163034027,120,emd_point
4165010100,101,region_point
4165010200,101,region_point
4165010300,101,region_point
4165010400,119,emd_point
4165010500,101,region_point
4165010600,101,region_point
4165025000,112,emd_point
4165025021,112,emd_point
4165025022,112,emd_point
4165025023,112,emd_point
4165025024,112,emd_point
4165025025,112,emd_point
4165025026,112,emd_point
4165025027,112,emd_point
4165025028,112,emd_point
4165025029,112,emd_point
4165031000,116,emd_point
4165031021,116,emd_point
4165031022,116,emd_point
4165031023,116,emd_point
4165031024,116,emd_point
4165031025,116,emd_point
4165031026,116,emd_point
4165031027,116,emd_point
4165031028,116,emd_point
4165032000,137,emd_point
4165032021,137,emd_point
4165032022,137,emd_point
4165032023,137,emd_point
4165032024,137,emd_point
4165032025,137,emd_point
4165032026,137,emd_point
4165033000,118,emd_point
4165033021,118,emd_point
4165033022,118,emd_point
4165033023,118,emd_point
4165033024,118,emd_point
4165033025,118,emd_point
4165033026,118,emd_point
4165033027,118,emd_point
4165033028,118,emd_point
4165034000,102,emd_point
4165034021,102,emd_point
4165034022,102,emd_point
4165034023,102,emd_point
4165034024,102,emd_point
4165034025,102,emd_point
4165034026,102,emd_point
4165034027,102,emd_point
4165034028,102,emd_point
4165034029,102,emd_point
4165034030,102,emd_point
4165034031,102,emd_point
4165034032,102,emd_point
4165035000,106,emd_point
4165035021,106,emd_point
4165035022,106,emd_point
4165035023,106,emd_point
4165035024,106,emd_point
4165035025,106,emd_point
4165035026,106,emd_point
4165035027,106,emd_point
4165036000,83,emd_point
4165036021,83,emd_point
4165036022,83,emd_point
4165036023,83,emd_point
4165036024,83,emd_point
4165036025,83,emd_point
4165036026,83,emd_point
4165037000,156,emd_point
4165037021,156,emd_point
4165037022,156,emd_point
4165037023,156,emd_point
4165037024,156,emd_point
4165037025,156,emd_point
4165037026,156,emd_point
4165038000,164,emd_point
4165038021,164,emd_point
4165038022,164,emd_point
4165038023,164,emd_point
4165038024,164,emd_point
4165039000,165,emd_point
4165039021,165,emd_point
4165039022,165,emd_point
4165039023,165,emd_point
4165039024,165,emd_point
4165039025,165,emd_point
4165039026,165,emd_point
4165039027,165,emd_point
4165040000,182,emd_point
4165040021,182,emd_point
4165040022,182,emd_point
4165040023,182,emd_point
4165040024,182,emd_point
4165040025,182,emd_point
4165040026,182,emd_point
4165041000,137,emd_point
4165041021,137,emd_point
4165041022,137,emd_point
4165041023,137,emd_point
4167010100,50,region_point
4167010200,50,region_point
4167010300,50,region_point
4167010400,50,region_point
4167010500,50,region_point
4167010600,50,region_point
4167010700,50,region_point
4167010800,50,region_point
4167010900,50,region_point
4167011000,50,region_point
4167011100,50,region_point
4167011200,50,region_point
4167011300,50,region_point
4167011400,50,region_point
4167011500,50,region_point
4167011600,50,region_point
4167011700,50,region_point
4167011800,50,region_point
4167011900,50,region_point
4167012000,50,region_point
4167012100,50,emd_point
4167012200,50,region_point
4167012300,50,region_point
4167025000,74,emd_point
4167025021,74,emd_point
4167025022,74,emd_point
4167025023,74,emd_point
4167025024,74,emd_point
4167025025,74,emd_point
4167025026,74,emd_point
4167025027,74,emd_point
4167025028,74,emd_point
4167025029,74,emd_point
4167025030,74,emd_point
4167025031,74,emd_point
4167025032,74,emd_point
4167025033,74,emd_point
4167025034,74,emd_point
4167025035,74,emd_point
4167025036,74,emd_point
4167025037,74,emd_point
4167025038,74,emd_point
4167025039,74,emd_point
4167025040,74,emd_point
4167031000,95,emd_point
4167031021,95,emd_point
4167031022,95,emd_point
4167031023,95,emd_point
4167031024,95,emd_point
4167031025,95,emd_point
4167031026,95,emd_point
4167031027,95,emd_point
4167031028,95,emd_point
4167031029,95,emd_point
4167031030,95,emd_point
4167031031,95,emd_point
4167031032,95,emd_point
4167031033,95,emd_point
4167031034,95,emd_point
4167031035,95,emd_point
4167032000,50,emd_point
4167032021,50,emd_point
4167032022,50,emd_point
4167032023,50,emd_point
4167032024,50,emd_point
4167032025,50,emd_point
4167032026,50,emd_point
4167032027,50,emd_point
4167032028,50,emd_point
4167032029,50,emd_point
4167032030,50,emd_point
4167032031,50,emd_point
4167032032,50,emd_point
4167032033,50,emd_point
4167032034,50,emd_point
4167033000,38,emd_point
4167033021,38,emd_point
4167033022,38,emd_point
4167033023,38,emd_point
4167033024,38,emd_point
4167033025,38,emd_point
4167033026,38,emd_point
4167033027,38,emd_point
4167033028,38,emd_point
4167033029,38,emd_point
4167033030,38,emd_point
4167033031,38,emd_point
4167034500,57,emd_point
4167034521,57,emd_point
4167034522,57,emd_point
4167034523,57,emd_point
4167034524,57,emd_point
4167034525,57,emd_point
4167034526,57,emd_point
4167034527,57,emd_point
4167034528,57,emd_point
4167034529,57,emd_point
4167034530,57,emd_point
4167034531,57,emd_point
4167034532,57,emd_point
4167034533,57,emd_point
4167035000,40,emd_point
4167035021,40,emd_point
4167035022,40,emd_point
4167035023,40,emd_point
4167035024,40,emd_point
4167035025,40,emd_point
4167035026,40,emd_point
4167035027,40,emd_point
4167035028,40,emd_point
4167035029,40,emd_point
4167035030,40,emd_point
4167035031,40,emd_point
4167035032,40,emd_point
4167035033,40,emd_point
4167035034,40,emd_point
4167035035,40,emd_point
4167035036,40,emd_point
4167035037,40,emd_point
4167035038,40,emd_point
4167035039,40,emd_point
4167036000,52,emd_point
4167036021,52,emd_point
4167036022,52,emd_point
4167036023,52,emd_point
4167036024,52,emd_point
4167036025,52,emd_point
4167036026,52,emd_point
4167036027,52,emd_point
4167036028,52,emd_point
4167036029,52,emd_point
4167036030,52,emd_point
4167036031,52,emd_point
4167036032,52,emd_point
4167036033,52,emd_point
4167036034,52,emd_point
4167036035,52,emd_point
4167037000,79,emd_point
4167037021,79,emd_point
4167037022,79,emd_point
4167037023,79,emd_point
4167037024,79,emd_point
4167037025,79,emd_point
4167037026,79,emd_point
4167037027,79,emd_point
4167037028,79,emd_point
4167037029,79,emd_point
4167038000,131,emd_point
4167038021,131,emd_point
